iter	MultiClass
350	0.003962823696
351	0.003959824543
352	0.003958250526
353	0.003947617218
354	0.00393461371
355	0.003924708399
356	0.003912950781
357	0.003909986467
358	0.003885754031
359	0.003864558416
360	0.0038543863
361	0.003841573409
362	0.003833088748
363	0.003826830979
364	0.003819090599
365	0.003807249123
366	0.003798210307
367	0.003774083997
368	0.003750157191
369	0.003711128741
370	0.003690928881
371	0.003689259079
372	0.003677876975
373	0.003670129526
374	0.003644987715
375	0.003618978372
376	0.003612084947
377	0.00360702479
378	0.003574922601
379	0.003562753142
380	0.003540206195
381	0.003529171163
382	0.003524301178
383	0.003503752882
384	0.003489262072
385	0.003483602725
386	0.003473525447
387	0.003449806664
388	0.003447057933
389	0.003431785847
390	0.003411441787
391	0.003406959305
392	0.00339227179
393	0.003379501466
394	0.003374693052
395	0.003367433297
396	0.003361797321
397	0.003353557232
398	0.003340371534
399	0.003325192715
400	0.003313478487
401	0.003299143537
402	0.003293665298
403	0.003286186813
404	0.003271994568
405	0.003252049437
406	0.003233803975
407	0.00322888135
408	0.003223999216
409	0.003206383636
410	0.003193868102
411	0.003172835379
412	0.003166596726
413	0.003152798665
414	0.003136019587
415	0.003121879947
416	0.003115179429
417	0.003113598523
418	0.003103860211
419	0.00310143695
420	0.003097459657
421	0.003082422543
422	0.003072107681
423	0.003062607837
424	0.003056463785
425	0.003050032813
426	0.003038444008
427	0.003022136345
428	0.003014893548
429	0.003011857491
430	0.002994789242
431	0.002984303048
432	0.002980514633
433	0.002969302921
434	0.002956505054
435	0.002950033006
436	0.002945380699
437	0.002942372976
438	0.00294098918
439	0.002933975293
440	0.002924437207
441	0.002909576398
442	0.002907494035
443	0.002895619662
444	0.002892692516
445	0.002882879899
446	0.002872563879
447	0.002856226541
448	0.002840737703
449	0.002836754651
450	0.002829350532
451	0.002825328521
452	0.002823753873
453	0.002808203066
454	0.002794021607
455	0.002781361862
456	0.002778901018
457	0.002767304312
458	0.002759665601
459	0.002750667937
460	0.002741303005
461	0.002730421795
462	0.002722515207
463	0.002719636898
464	0.002711103462
465	0.002699528658
466	0.002696415762
467	0.002692315474
468	0.002688075845
469	0.002682581969
470	0.00266648252
471	0.002660766652
472	0.002652762111
473	0.002642111632
474	0.002632879835
475	0.002628522162
476	0.002626089068
477	0.002623774404
478	0.002616441562
479	0.002609184095
480	0.002606787937
481	0.002599937686
482	0.002593967154
483	0.002592953488
484	0.002586955796
485	0.00257093569
486	0.002568854812
487	0.002559170919
488	0.002555140771
489	0.002544204297
490	0.002542658219
491	0.0025294316
492	0.002525470792
493	0.002523574852
494	0.002517804515
495	0.002513443001
496	0.002502000305
497	0.002500719436
498	0.002482765307
499	0.002479423254
500	0.002476438077
501	0.002470031158
502	0.002456280393
503	0.002440802474
504	0.002430673352
505	0.002424055652
506	0.002417156878
507	0.002413894911
508	0.002401596526
509	0.002393619255
510	0.002386225234
511	0.002383411035
512	0.002373023221
513	0.002371606349
514	0.002366492452
515	0.002363427555
516	0.002359433569
517	0.002356521973
518	0.002353914227
519	0.002345967475
520	0.002339460973
521	0.00232643527
522	0.002324664381
523	0.002314746942
524	0.002308584224
525	0.002305049125
526	0.002298498899
527	0.002295219839
528	0.002293993297
529	0.002291380626
530	0.002281834192
531	0.002280439405
532	0.002271371193
533	0.002270639428
534	0.002266689132
535	0.002263888082
536	0.002252838898
537	0.00224989125
538	0.002241155036
539	0.002239977584
540	0.002237290933
541	0.002230443777
542	0.002217791824
543	0.002214724988
544	0.002210853515
545	0.002203246973
546	0.002189642828
547	0.00218818193
548	0.002180690434
549	0.00217642162
550	0.002172824185
551	0.002169917466
552	0.002168667514
553	0.002164564472
554	0.002161113356
555	0.002158822493
556	0.002145826138
557	0.00214188765
558	0.002134672412
559	0.002129135367
560	0.002120641894
561	0.002113180755
562	0.002108027724
563	0.002098998647
564	0.002094595179
565	0.002093618792
566	0.002090592625
567	0.002087781253
568	0.002084414349
569	0.002080784175
570	0.002078098698
571	0.002069742499
572	0.002066687899
573	0.002062733003
574	0.002061524682
575	0.002058713598
576	0.002056845804
577	0.002049211767
578	0.002042391264
579	0.002039387198
580	0.002030059959
581	0.002028195965
582	0.002025409442
583	0.002019280136
584	0.002016694107
585	0.002013124083
586	0.002011759139
587	0.002004431404
588	0.002002718002
589	0.002000544094
590	0.001997199525
591	0.00199418485
592	0.001992095111
593	0.001990382437
594	0.001983130217
595	0.00197715733
596	0.001971171493
597	0.001964605692
598	0.00196159302
599	0.00194670686
600	0.001939594326
601	0.001938032008
602	0.001933678846
603	0.001926744326
604	0.00192407423
605	0.001922835082
606	0.001915364614
607	0.001909293419
608	0.001907139878
609	0.001904152247
610	0.001902308872
611	0.001896936699
612	0.001890960661
613	0.001882967914
614	0.001877577959
615	0.001873331647
616	0.00187108138
617	0.001865340892
618	0.001858362792
619	0.001848706907
620	0.001845353165
621	0.001839677734
622	0.001835617929
623	0.001832540373
624	0.001827467083
625	0.001821548918
626	0.00181902329
627	0.001817225724
628	0.001815815217
629	0.001807789516
630	0.001801938758
631	0.001799775147
632	0.001793145212
633	0.00178964235
634	0.001788246719
635	0.00178713223
636	0.001783908033
637	0.001775253282
638	0.001769862293
639	0.00176596087
640	0.001764496178
641	0.001763178762
642	0.001760007909
643	0.001755935543
644	0.001754046836
645	0.001751935593
646	0.001746388384
647	0.001739872574
648	0.001734211012
649	0.001727830938
650	0.001726227588
651	0.001723842789
652	0.001722607063
653	0.001720138043
654	0.001718772712
655	0.001716327613
656	0.001711122551
657	0.001708314455
658	0.001705013141
659	0.001696373518
660	0.001692657322
661	0.001690583462
662	0.001688801947
663	0.001687781671
664	0.001682656514
665	0.00167994701
666	0.001676642772
667	0.001673232996
668	0.001672452383
669	0.001668304161
670	0.001666825138
671	0.001663557896
672	0.001660935147
673	0.001657180492
674	0.001656700906
675	0.001655189267
676	0.001650517533
677	0.001645264572
678	0.001642741513
679	0.001640783188
680	0.001634583595
681	0.001631790527
682	0.00162814447
683	0.001622032383
684	0.00162100657
685	0.001620517986
686	0.001614881608
687	0.001612970276
688	0.001608902043
689	0.001605211026
690	0.001599428063
691	0.001595080393
692	0.001590976241
693	0.001588079362
694	0.00158369453
695	0.001582054013
696	0.001580866175
697	0.001577232316
698	0.001574319283
699	0.001570421433
700	0.001565967271
701	0.001561617853
702	0.001556428632
703	0.001552228166
704	0.001550866475
705	0.001549659519
706	0.001548560546
707	0.001547515694
708	0.001545597046
709	0.00154032056
710	0.001536137404
711	0.001534247391
712	0.001533212972
713	0.001531521198
714	0.001527130044
715	0.001524279587
716	0.001522920325
717	0.001519702403
718	0.001514000528
719	0.001509325942
720	0.001508804463
721	0.001505300552
722	0.001503790554
723	0.001502728168
724	0.001499729244
725	0.00149515114
726	0.001489668614
727	0.001487774045
728	0.001484136093
729	0.001479739574
730	0.001477713981
731	0.001473244177
732	0.001471346524
733	0.001468795069
734	0.001465800501
735	0.001464467285
736	0.001461115079
737	0.001458305446
738	0.001454717846
739	0.001452782333
740	0.00144894335
741	0.001448279377
742	0.001447062281
743	0.00144258539
744	0.001439028836
745	0.001437703864
746	0.001433654582
747	0.001432313343
748	0.001427174641
749	0.0014260448
750	0.001425158096
751	0.001422774712
752	0.001421046616
753	0.001419226238
754	0.001416525934
755	0.00141424904
756	0.001413518876
757	0.001409449794
758	0.00140749732
759	0.001405768396
760	0.001404226296
761	0.001403646999
762	0.001400030621
763	0.001397769825
764	0.001397269039
765	0.001395794631
766	0.001393522575
767	0.001389020407
768	0.00138607711
769	0.001383191426
770	0.001379276813
771	0.001372864665
772	0.00137144408
773	0.001369076433
774	0.00136604325
775	0.001364594062
776	0.001363471405
777	0.001361174868
778	0.001360261855
779	0.001359147186
780	0.001358704427
781	0.001354921974
782	0.001353102457
783	0.001352458281
784	0.001349525684
785	0.001347765011
786	0.001346045653
787	0.001343824087
788	0.001339024803
789	0.00133852406
790	0.001334811493
791	0.001333638424
792	0.00133174941
793	0.00132996268
794	0.001329150578
795	0.001326577465
796	0.001325830961
797	0.001322159631
798	0.001321618871
799	0.001318023679
800	0.001315480916
801	0.001314592355
802	0.001313906032
803	0.001312520093
804	0.001310506846
805	0.001309752813
806	0.001306173358
807	0.001304744838
808	0.001302027191
809	0.001299349265
810	0.001294733588
811	0.001292447845
812	0.001290687945
813	0.001290289496
814	0.001290004775
815	0.001288870092
816	0.001286674599
817	0.001286096985
818	0.001283054194
819	0.001279768652
820	0.001279063879
821	0.001278796974
822	0.00127664324
823	0.001274073367
824	0.001273077845
825	0.001271627797
826	0.001271033618
827	0.001270654759
828	0.001269486933
829	0.001265945197
830	0.001264533939
831	0.001262161321
832	0.00126046083
833	0.001258122459
834	0.001255154675
835	0.001251669434
836	0.001251185956
837	0.001250308453
838	0.001249922636
839	0.001249366501
840	0.001248897589
841	0.001247752263
842	0.001247360801
843	0.001245228853
844	0.001242852932
845	0.001240828668
846	0.001237628775
847	0.001236242326
848	0.0012336671
849	0.001232714613
850	0.001231665243
851	0.001230158206
852	0.001227678662
853	0.001225741982
854	0.001223934771
855	0.001221313102
856	0.001220433489
857	0.001217232698
858	0.001214499592
859	0.001212577812
860	0.001210412742
861	0.001207804521
862	0.001206282126
863	0.001206031471
864	0.001205174028
865	0.001204375675
866	0.001201806596
867	0.00119683794
868	0.001193966362
869	0.001190191155
870	0.001188315438
871	0.001185918598
872	0.001184372292
873	0.001183072206
874	0.001179619909
875	0.001179408967
876	0.001178601977
877	0.001176364441
878	0.001175847877
879	0.001174331622
880	0.001173092067
881	0.001171800855
882	0.001169614041
883	0.001168599208
884	0.001166902298
885	0.00116593757
886	0.001165280775
887	0.001163647421
888	0.001161616958
889	0.001158308958
890	0.001154827149
891	0.001153997955
892	0.001152691693
893	0.00115212604
894	0.001151427072
895	0.001150843683
896	0.001150190703
897	0.001149254674
898	0.001145691116
899	0.001144697028
900	0.001144329472
901	0.001141347655
902	0.001140779152
903	0.001138934223
904	0.001137604895
905	0.001136221209
906	0.00113590711
907	0.001133263529
908	0.001132623632
909	0.001131993368
910	0.001131045419
911	0.001129398191
912	0.001129058169
913	0.0011253503
914	0.001124708151
915	0.00112303489
916	0.001121845844
917	0.001121093602
918	0.001120198081
919	0.00111963071
920	0.001117745094
921	0.001116991816
922	0.001115982959
923	0.001113518875
924	0.001112673615
925	0.001109733673
926	0.001108908566
927	0.001107169565
928	0.001106645045
929	0.001104009819
930	0.001103523158
931	0.001102468568
932	0.001099934734
933	0.001099157711
934	0.001098405883
935	0.001097365645
936	0.001094006069
937	0.001091715631
938	0.001091093544
939	0.001089791121
940	0.001089437208
941	0.001088267333
942	0.001086289364
943	0.001085957054
944	0.001083381521
945	0.0010827544
946	0.001082082516
947	0.001081187859
948	0.001079514283
949	0.001077906513
950	0.001075037683
951	0.001073574601
952	0.001072852589
953	0.001072339777
954	0.001071838921
955	0.00106937507
956	0.001066906431
957	0.00106622451
958	0.001065468992
959	0.001064694144
960	0.001061513916
961	0.001060440869
962	0.001059324607
963	0.00105845988
964	0.001058143565
965	0.00105777769
966	0.001057140346
967	0.001056753202
968	0.001052871401
969	0.001052055383
970	0.001050592229
971	0.001048858478
972	0.001046716155
973	0.001045631134
974	0.001044768261
975	0.001043398379
976	0.001042648616
977	0.001041695642
978	0.001039068564
979	0.001038880973
980	0.001037746123
981	0.001037346234
982	0.001036383616
983	0.001034802989
984	0.00103296073
985	0.001032343742
986	0.001030764642
987	0.001028253637
988	0.001025983626
989	0.001024032324
990	0.00102325316
991	0.00102291674
992	0.001022496784
993	0.001021605608
994	0.00101942207
995	0.0010186862
996	0.001018363404
997	0.001015821256
998	0.001015121801
999	0.001013780425
